ACSSF,2019m1,nc,000,0178,0000192,1376,483,1129,1382,570,1376,669,1492,2919,2815,1415,2025,1446,1494,2788,2898,5209
ACSSF,2019m1,nc,000,0178,0000193,1123,864,1340,924,537,1123,542,2003,2419,2692,1917,2212,1446,1283,1372,2080,3995
ACSSF,2019m1,nc,000,0178,0000194,2689,1508,1386,1887,799,2689,801,1723,2728,2454,1533,2128,1622,2675,1415,2731,4370
ACSSF,2019m1,nc,000,0178,0000195,2107,1046,1621,1321,695,2107,1031,2387,4342,4136,4011,3530,1744,2172,2579,3359,7978
ACSSF,2019m1,nc,000,0178,0000196,509,717,775,1212,590,509,649,1234,2192,2148,1713,1679,1204,580,1565,1478,3225
ACSSF,2019m1,nc,000,0178,0000197,5459,2465,3108,2759,1411,5459,2806,3720,7017,8784,5321,8407,5253,5809,6085,7310,1718
ACSSF,2019m1,nc,000,0178,0000198,1010,865,1079,843,654,1010,737,1116,2570,2404,1304,2442,1884,1042,1681,1834,5368
ACSSF,2019m1,nc,000,0178,0000199,1739,1232,987,1298,409,1739,1009,2136,2812,2223,1424,1935,825,1912,2374,2642,4255
ACSSF,2019m1,nc,000,0178,0000200,1045,914,912,825,537,1045,728,1652,2300,2338,1664,1748,1054,1810,2167,2341,5087
ACSSF,2019m1,nc,000,0178,0000201,1282,788,1385,1423,283,1282,1203,2169,3480,3744,2414,3472,2751,1848,3323,3688,3574
ACSSF,2019m1,nc,000,0178,0000202,3198,2421,2347,1521,397,3198,804,2017,4494,4919,2215,3336,1449,3227,3073,4330,4613
ACSSF,2019m1,nc,000,0178,0000203,2237,1096,1199,1324,1651,2237,1199,1909,3016,2399,1913,1612,1135,2250,2475,3234,2526
ACSSF,2019m1,nc,000,0178,0000204,547,368,337,344,259,547,627,1750,1844,1722,1054,1353,751,1004,2562,2506,2998
ACSSF,2019m1,nc,000,0178,0000205,868,565,1375,903,162,868,1005,1765,2487,2327,1285,1238,820,1202,2272,2598,3853
ACSSF,2019m1,nc,000,0178,0000206,1772,1253,1250,880,597,1772,1117,1760,2759,2785,2037,1729,1419,1744,2199,2265,4012
ACSSF,2019m1,nc,000,0178,0000207,564,641,633,1109,658,564,1089,1686,2004,2013,1431,1566,760,756,2266,2371,3615
ACSSF,2019m1,nc,000,0178,0000208,1786,873,1450,1192,726,1786,938,1867,2796,2987,2080,2706,2377,1838,2195,3007,5046
ACSSF,2019m1,nc,000,0178,0000209,6062,2943,3578,2852,1178,6062,1979,3673,8068,7178,4640,7656,6949,6730,6153,9024,2572
ACSSF,2019m1,nc,000,0178,0000210,1181,752,872,912,464,1181,794,1601,2493,2467,2023,1516,953,1272,2085,2286,2833
ACSSF,2019m1,nc,000,0178,0000211,1085,627,864,517,614,1085,841,1343,2190,2000,1335,1557,629,1095,1776,1620,5345
ACSSF,2019m1,nc,000,0178,0000212,1283,1074,948,700,109,1283,917,1894,2288,2106,1434,1457,908,1415,1915,2288,4895
